,10,25,50
2,0.8308638412013982,0.7505241275716622,0.7081506754934223
5,0.8945216882698869,0.8970133293844273,0.9323108801369888
20,0.9799313336224011,0.3161062710103976,0.3055629883613727
50,0.919725334489605,0.6149854796978595,0.0
