,10,25,50
2,0.8385084264509617,0.7584811334917204,0.7135131164556606
5,0.9191250321549236,0.9244122711100133,0.9502975699557217
20,0.984720510228837,0.3208911581054028,0.3141243992120126
50,0.940667910677011,0.6294015094181976,0.0
