,10,25,50,75
2,0.8610723670383531,0.7769164915370331,0.7289023291298699,0.701081952574468
10,1.0,1.0,0.9957986079010889,0.9952079777073773
20,1.0,1.0,0.998814573765455,0.9990535202123794
40,1.0,0.9971506566543968,1.0,0.9992824619752998
60,1.0,1.0,1.0,0.9986270466952216
