,10,25,50,75
2,0.8617745695388943,0.7780896901893772,0.7284104005781022,0.7038477816760697
10,1.0,1.0,0.9957986079010889,0.9952079777073773
20,1.0,1.0,1.0,0.9987760899272633
40,1.0,0.9971506566543968,1.0,1.0
60,1.0,1.0,1.0,0.99917068114957
