,0,1,2,3,4,5,6,7,8,9,10
0,5321.066769747851,4446.0269564902555,4368.9795014615265,4294.694063645503,4236.399810993555,4263.846356797517,4217.684120055435,4092.3437760037586,4057.9910722130526,4032.473782659389,4008.502212646561
1,11589.961235081017,10965.18344592735,10919.331461912312,10888.12368611021,10962.634639950516,10732.902192516769,10657.980807681814,10726.72702667566,10711.881608096435,10903.594615748932,10673.36542024079
