,10,25,50,75
2,0.8703757334731299,0.7811948107384086,0.7254362211877442,0.6989158574295669
10,1.0,1.0,0.9953799929736646,0.9987304262729071
20,1.0,1.0,0.9988231088757973,0.9981311224604079
40,1.0,0.999507983387868,1.0,0.9992824619752998
60,1.0,1.0,1.0,0.998707816522242
