,10,25,50,75
2,9.666666666666668,24.333333333333336,16.333333333333332,17.666666666666668
10,1.0,1.0,4.0,3.6666666666666665
20,1.0,2.666666666666667,1.6666666666666665,1.3333333333333333
40,1.0,2.3333333333333335,1.3333333333333333,2.0
60,1.0,1.0,1.3333333333333333,1.0
