,10,25,50
2,0.838652103331939,0.7581899984575801,0.712982200450494
5,0.9191289295541365,0.9244133598330064,0.9502917318136332
20,0.984720510228837,0.3209058787124206,0.3139769020734496
50,0.9406694527244388,0.6294057817177213,0.0
