,10,25,50,75
2,117.36304684310217,92.71647821358334,63.20002027709765,47.23623187810339
10,701.3366235819803,619.1926252417561,682.0460475282616,678.4344980493433
20,1442.9011083371943,1209.6546693290522,1306.0557070338493,1259.1177456546425
40,2766.1235354972323,3177.8409237166634,2340.3275005096707,2502.9047747384902
60,4259.693619004785,3669.1146137734386,3534.167152511126,4359.749545539508
