,10,25,50
2,0.8473412703323249,0.7663558101295322,0.7185025819951657
5,0.9460524955707112,0.9543479125474299,0.9663461647118126
20,0.990728691044596,0.9927171286485565,0.9892366602498768
50,0.966913299104871,0.9795143036709721,1.0
