,10,25,50,75
2,0.8625556055191383,0.7750581731899797,0.720422246016673,0.6937609510429728
10,1.0,1.0,0.9929584013635396,0.9972357913995149
20,1.0,1.0,0.9982292691798377,0.9969237933669205
40,1.0,0.9968619449431066,1.0,0.9989319486263375
60,1.0,1.0,1.0,0.9979215890866835
