,10,25,50,75
2,3603.8347450225383,2810.305205671194,2082.3426214218593,1526.7448399547861
10,19889.17669592147,19747.89621271498,21849.60469959696,20923.038239845166
20,39816.80221594624,45935.9386058553,39009.4963602472,40390.930555045714
40,79609.37701278132,120614.11479618569,78101.0944497838,88281.3230291576
60,119458.34388003338,118617.34858758678,117195.34940060691,126011.10353118536
