,10,25,50,75
2,7.666666666666666,20.333333333333336,14.333333333333332,13.0
10,1.0,1.0,2.6666666666666665,3.6666666666666665
20,1.0,1.0,1.3333333333333333,1.6666666666666665
40,1.0,2.666666666666667,1.0,1.0
60,1.0,1.0,1.0,1.3333333333333333
