,10,25,50,75
2,117.84622955484105,93.03533133400792,63.692377870380554,47.71746620249638
10,701.337451019157,619.1933880373858,673.7371270671878,622.6919443237944
20,1442.902736198911,1209.6562459272761,1306.0338557794275,1319.0348091058956
40,2766.1265980184226,3178.5817533557233,2340.3308259291193,2465.597491085912
60,4259.698780761655,3669.1194307778615,3534.172016172257,4053.3179680735857
