,10,25,50,75
2,0.8304889226199796,0.7743049176438026,0.7168117315993014,0.6924980674811103
10,1.0,1.0,0.9929126471945777,0.9929108662379083
20,1.0,0.9942576458923547,0.9976375490648592,0.9985821732475817
40,1.0,0.9885152917847095,1.0,0.9971372239639018
60,1.0,1.0,0.9976375490648592,0.9985550507163201
