,10,25,50,75
2,0.8603045233117719,0.7814877325462215,0.7245306427656543,0.6982725210789289
10,1.0,1.0,0.9966127430443777,0.9981735500671802
20,1.0,0.9972626059416525,1.0,0.9994563655456516
40,1.0,0.994939853570453,1.0,0.9985967067481984
60,1.0,1.0,1.0,0.9994463988061002
