,10,25,50,75
2,0.8596810813014908,0.7777309973432238,0.7266922133852959,0.7003922443092282
10,1.0,1.0,0.9969971364418078,0.9977685657969537
20,1.0,0.9972096563300845,0.9988167048257972,0.9992921062643461
40,1.0,0.994814220289097,1.0,0.9989119261340296
60,1.0,1.0,1.0,0.9994019836011108
