,10,25,50,75
2,0.8487350466900824,0.7674846778936051,0.7201254293733418,0.6913676606013673
10,1.0,1.0,0.990550196259437,0.9901008784195597
20,1.0,1.0,0.9976375490648592,0.9971372239639018
40,1.0,0.9942576458923547,1.0,0.9985821732475817
60,1.0,1.0,1.0,0.9957457913203582
