,10,25,50
2,0.846519641607999,0.7664748711237809,0.7183050167302184
5,0.9453019505412605,0.9537784988389377,0.9690849568812218
20,0.9896583937068733,0.992520150132304,0.989533970181713
50,0.9627988937366396,0.9778699031241107,1.0
