,10,25,50,75
2,0.846165529558552,0.7718341464918612,0.7223333131784097,0.6953429879946341
10,1.0,1.0,0.9949506911104689,0.9960452657861318
20,1.0,0.9957270306007793,0.9982260785631512,0.998212857162035
40,1.0,0.9916496026913886,1.0,0.9980233492567567
60,1.0,1.0,1.0,0.9989779775335785
