,10,25,50,75
2,0.8549493578660076,0.7690286513953962,0.7154779029369119,0.6886840904185202
10,1.0,1.0,0.990550196259437,0.9957457913203585
20,1.0,1.0,0.9976375490648592,0.9957193972114835
40,1.0,0.9942576458923547,1.0,0.9985821732475817
60,1.0,1.0,1.0,0.9971372239639018
