,10,25,50,75
2,0.8333215187196361,0.7660523485719303,0.7180282663983967,0.6907767310117012
10,1.0,1.0,0.9929126471945777,0.9943286929903266
20,1.0,0.9942576458923547,0.9976375490648592,0.9971372239639018
40,1.0,0.9885152917847095,1.0,0.9971372239639018
60,1.0,1.0,1.0,0.9985550507163201
