,10,25,50
2,0.8401800715534447,0.7684404982956218,0.710893483906349
5,0.9979529807600838,0.976187494807957,0.9818530916449473
20,1.0,1.0,0.9952750981297185
50,1.0,0.6666666666666666,1.0
